"","id","x","y","trees","expf.bh","expf.tot","ba","qmd","nst","site"
"614",20124,1270283.75,389169.59375,15,454.229092799483,454.229092799483,281.514886924967,10.6598112645716,1,141.252374924564
"615",20125,1270539,389159.3125,9,996.320091248653,996.320091248653,117.766632968952,4.65530340538801,0,NA
"616",20129,1269779.75,389515.9375,11,453.781778860025,453.781778860025,189.567356904093,8.75174301601793,1,103.738896864375
"617",20130,1270035.625,389511.875,9,591.867919370869,591.867919370869,129.935938334421,6.34437067363585,1,140.662911002543
"618",20131,1270297.25,389499.4375,7,154.717025292535,154.717025292535,140,12.8804569471283,1,128.794345041228
"619",20132,1270554.625,389497.28125,14,870.292778343329,870.292778343329,206.32508847535,6.59294778133687,1,106.657407767973
"620",20133,1270815.25,389486.46875,10,239.308188663075,239.308188663075,190.507567497975,12.0812992541377,1,135.38247074998
"621",20136,1270315.625,389826.03125,8,637.899343595382,637.899343595382,139.097271810986,6.32294689439415,1,130.326743121457
"622",20137,1270572.5,389815.21875,7,136.854646376929,136.854646376929,140,13.6952684730421,1,144.799217347542
"623",20138,1270836.375,389804.9375,8,228.48565034682,228.48565034682,153.606112967057,11.1022522485131,1,131.851383158821
"624",20139,1271090.5,389795.21875,12,239.555282763448,239.555282763448,237.56987728184,13.4843220474529,1,131.113542321771
"625",20140,1271350.625,389784.40625,10,305.037364370562,305.037364370562,182.070875930508,10.4611643887597,1,114.616393121317
"626",20141,1270061,390156.40625,7,116.413139187014,116.413139187014,132.793994194919,14.4618723059698,1,134.227662573601
"627",20142,1270327.5,390152.09375,10,436.768646863944,436.768646863944,166.097137858516,8.35009953989009,0,NA
"628",20143,1270582.75,390140.1875,12,584.617540968322,584.617540968322,210.260767924927,8.12043899485125,0,NA
"629",20144,1270845.625,390132.0625,14,398.724952832078,398.724952832078,256.860821653866,10.8679725274372,1,136.439648274866
"630",20145,1271109.5,390124.5,15,575.834994070166,804.910579120588,242.670580939172,8.79014104703404,1,129.600142126582
"631",20146,1271370.125,390117.46875,13,210.590712370243,439.666297420664,240,14.4551405872607,2,131.789719947971
"632",20147,1271630.125,390108.8125,12,244.675985146395,244.675985146395,240,13.4105396308622,1,129.812883663093
"633",20148,1271890,390097.4375,15,821.987877725389,821.987877725389,267.130960180011,7.71908302315848,1,112.430611845146
"634",20149,1270076.625,390479.21875,5,302.437363410502,302.437363410502,80.012494134956,6.96462100605282,1,104.813297003173
"635",20151,1270597.875,390468.40625,11,328.14124072852,557.216825778942,175.021046812377,9.88896947802443,1,115.434473631828
"636",20152,1270862.375,390455.4375,7,119.797926072076,119.797926072076,140,14.6377954459197,0,NA
"637",20153,1271115.875,390449.46875,5,56.4005343553568,56.4005343553568,100,18.0299572315188,1,134.502159636826
"638",20154,1271378.125,390441.375,5,49.1973515566445,49.1973515566445,100,19.3048060995354,1,132.796941363999
"639",20155,1271639.375,390431.625,7,141.263239373255,141.263239373255,127.196621734642,12.8487096074365,1,130.956609510345
"640",20156,1271902.5,390422.625,8,277.655425107643,277.655425107643,128.686520389697,9.21827697789622,1,104.175239934784
"641",20157,1272156.875,390416.0625,6,98.6141124124031,98.6141124124031,120,14.9367940797821,1,131.358614363494
"642",20162,1271400.375,390771.75,6,131.614383498542,131.614383498542,113.196930047249,12.5574643336629,1,115.66386082033
"643",20163,1271652.875,390763.09375,8,178.492866284823,178.492866284823,156.192398902944,12.6664764971999,1,118.569054024111
"644",20164,1271913,390756.625,8,161.924668966413,161.924668966413,147.196621734642,12.9100736038243,0,NA
"645",20165,1272175.75,390750.65625,4,129.458166137361,129.458166137361,61.1713116829003,9.30776644183762,0,NA
"646",20169,1271422,391100.5,12,426.458661110978,426.458661110978,221.049466928635,9.74860721201085,1,137.883454076716
"647",20170,1271670.75,391091.3125,8,147.413805611503,147.413805611503,160,14.1067580666707,1,143.286962730092
"648",20171,1271940.5,391082.125,15,150.042320360238,1982.64700076361,136.192398902944,12.900479554617,1,125.765318668112
"649",20172,1272201.75,391074.03125,21,2537.70209019156,2995.8532602924,179.203418081222,3.59823175269629,0,NA
"650",20176,1271691.75,391431.4375,10,262.595578775493,491.671163825914,151.575816036711,10.2874457613924,1,145.869130864192
"651",20177,1271951.375,391422.25,13,408.7172343001,408.7172343001,215.91751446469,9.84166927132229,1,123.638845049222
"652",20178,1272214.625,391414.125,9,716.598237416275,716.598237416275,102.430082310492,5.11931907462972,1,134.554448167911
"653",20183,1271953.5,391750.46875,12,668.610176875292,668.610176875292,162.995428448028,6.68555593122907,1,132.403153240559
"654",20184,1272218.5,391739.65625,14,553.199169999353,553.199169999353,243.310891886444,8.97999968200567,1,109.531574412018
"655",20190,1271965.375,392074.34375,14,248.941524619274,707.092694720117,234.443220009108,13.1403360560761,1,128.770622032469
"656",20191,1272229.25,392065.6875,15,414.13695324052,872.288123341362,221.764769624087,9.90856107444804,1,115.267977443762
"657",20192,1270129.75,391471.875,NA,NA,NA,NA,NA,NA,NA
"658",20196,1268979.125,389206.625,2,19.3682475941055,19.3682475941055,40,19.4590277492709,0,NA
"659",20197,1269008,389537.6875,11,0,2519.83143555463,0,NA,0,NA
"660",20198,1269263.375,389530.625,9,146.825194971528,834.051950122792,119.990615929561,12.2407958264748,1,128.35490628982
"661",20199,1269268.75,389848.0625,3,29.8407887247593,29.8407887247593,60,19.200245516852,0,NA
"662",20200,1269536.125,389842.09375,5,98.4455167652425,98.4455167652425,100,13.6470359104388,1,133.651144054869
"663",20201,1269291.125,390176.96875,7,337.749276557013,337.749276557013,106.609370453266,7.60740927149694,1,124.838171747384
"664",20202,1269546.5,390174.25,10,301.911289590697,301.911289590697,196.645311295098,10.927943152867,0,NA
"665",20203,1269301.5,390502.0625,4,44.9080001429662,44.9080001429662,80,18.0725502799721,1,136.823970784404
"666",20204,1269562.25,390498.25,14,360.490669874079,1276.79301007576,172.419156677017,9.36444513876448,0,NA
"667",20205,1269578.625,390824.40625,17,346.403834939447,1491.78176019155,226.115865591728,10.9398276043828,1,121.894180306255
"668",20206,1269997.125,388512.0625,5,210.49367183844,210.49367183844,92.0068636926923,8.95214065757906,0,NA
"669",20208,1270268.625,388833.8125,4,0,916.302340201685,0,NA,0,NA
"670",20209,1270522.75,388826.21875,11,0,2519.83143555463,0,NA,0,NA
"671",20210,1272693.75,390731.1875,8,278.842745520404,278.842745520404,141.727273749996,9.65346768994365,0,NA
"672",20211,1272701.875,391064.8125,5,209.01894252262,209.01894252262,69.8047589374792,7.82502977187159,0,NA
"673",20212,1272723.5,391737.46875,3,57.2688962626053,515.420066363448,8.7740062728337,5.3,1,102.100123527121
"674",20213,1272735.875,392050.5625,17,1121.0432866281,2037.34562682979,215.489576873226,5.93660630425274,0,NA
"675",20214,1272748.875,392375,14,1134.29128215684,1134.29128215684,170.798015728034,5.2543066967571,0,NA
"676",20215,1273007.375,392364.1875,9,1840.18098184393,1840.18098184393,40.0780523849344,1.99829380114983,0,NA
"677",20216,1273013.375,392694.03125,1,10.8309602352001,10.8309602352001,20,18.4,0,NA
"678",20220,1276396.75,368665.59375,14,537.825083020529,1683.20300827264,146.659356439871,7.07083441197843,1,134.028717634718
"679",20221,1273955.75,390041.25,16,510.171635362057,2342.77631576543,123.123533738994,6.65194557405459,1,125.110429664559
"680",20222,1274215.375,390033.65625,8,495.419743507828,724.49532855825,103.26096922351,6.18183984325635,1,140.29693926127
"681",20224,1274740.875,390016.375,9,306.108293684625,306.108293684625,160.199906159296,9.79557392021098,1,130.125506890824
"682",20225,1274994,390005.5625,9,167.134172219785,167.134172219785,171.622669042796,13.7211655534849,1,139.948749772128
"683",20226,1275247,389999.0625,7,59.525902149801,59.525902149801,140,20.7657361064168,1,126.405767960535
"684",20227,1275522.875,389993.125,6,56.979427305721,56.979427305721,120,19.6502413532161,1,126.72946832747
"685",20228,1275770.5,389984.46875,8,87.0179077448149,87.0179077448149,160,18.360816013312,0,NA
"686",20229,1276029.5,389980.6875,7,68.3804857098788,68.3804857098788,140,19.374666384564,0,NA
"687",20230,1276297.625,389970.9375,12,190.011255872191,877.238011023455,168.774006272834,12.7614323169667,1,124.888648069389
"688",20240,1275009.625,390341.34375,7,60.0113341281837,60.0113341281837,140,20.6815785020336,1,142.340011800168
"689",20241,1275269.25,390334.3125,7,48.8209536268653,48.8209536268653,140,22.9296377971657,1,159.934398627308
"690",20242,1275536.875,390324.5625,6,84.6560506461696,84.6560506461696,113.196930047249,15.6575795994683,1,137.815185169235
"691",20243,1275785.625,390318.09375,11,289.157724880842,1205.46006508253,120.049976539824,8.72468882027852,1,111.165314579419
"692",20244,1276056,390307.8125,10,147.168782030489,147.168782030489,199.493974065061,15.7649772717844,1,137.998819257487
"693",20245,1276309.625,390300.78125,7,111.203310313966,111.203310313966,137.56987728184,15.0604907263378,1,122.907981154601
"694",20246,1276570.75,390291.59375,14,668.178374213995,1126.32954431484,213.712299644961,7.65781476363646,2,115.016261987717
"695",20251,1277962,369164.875,8,66.1679320610694,295.243517111491,140,19.6959322974332,0,NA
"696",20252,1277973.5,369430.6875,9,37.3845755782829,1182.76250083039,80,19.807746629021,1,147.625935230214
"697",20258,1275788.875,390645.21875,8,128.944162596902,128.944162596902,151.244721460378,14.6647808080832,0,NA
"698",20259,1276056,390637.125,7,80.2223847920855,80.2223847920855,140,17.8876191484131,1,152.228667830774
"699",20264,1277182,369709.34375,5,42.8951472836447,42.8951472836447,100,20.6743671344897,1,143.199962554635
"700",20265,1277629.375,369177.6875,9,179.824171669364,179.824171669364,155.433380204369,12.5888024224583,1,129.374946397431
"701",20266,1277638.125,369435.40625,10,86.868100964638,545.019271065481,160,18.3766410967204,1,163.095317255382
"702",20284,1274026.625,391703.96875,8,112.192858805686,112.192858805686,160,16.1701366462617,1,124.912626613706
"703",20285,1274294.25,391693.15625,5,80.1237891989965,80.1237891989965,92.7939941949188,14.5718771227654,1,159.299894772449
"704",20288,1273252.875,392034.34375,12,303.160637922124,303.160637922124,236.645311295098,11.9632410024763,1,109.406899849521
"705",20289,1273512.375,392025.15625,6,146.605636496845,146.605636496845,104.853957961174,11.451262922863,1,124.84408633909
"706",20290,1273775.25,392018.65625,7,210.61399312684,439.689578177261,96.6952878349221,9.17477346839572,1,131.607452677855
"707",20291,1274028.75,392009.46875,6,58.0311839072948,58.0311839072948,120,19.471356731591,1,133.660816013116
"708",20292,1274292.125,391999.1875,6,417.288104801755,417.288104801755,95.0429115485495,6.46216688463872,1,120.895047680794
"709",20293,1273263.625,392356.0625,9,176.417646003631,863.644401154895,109.448689560456,10.6652386407385,1,111.656336252863
"710",20294,1273524.25,392350.125,22,1317.2795144044,3608.03536490862,135.108519226291,4.33649354205255,1,108.853770755402
"711",20295,1273779.5,392340.9375,4,342.833915534935,342.833915534935,60.3123533738994,5.67933587935211,0,NA
"712",20297,1272677,390415.96875,NA,NA,NA,NA,NA,NA,NA
"713",20298,1272936.5,390411.09375,21,229.075585050421,4810.58728605885,0.0124941349559754,0.1,0,NA
"714",20299,1274145,388082.75,10,561.669949788646,561.669949788646,150.807426736919,7.01628264824466,1,135.297286783492
"715",20300,1274392.75,388072.46875,10,163.382369096544,163.382369096544,192.793994194919,14.7089090205002,0,NA
"716",20301,1274649.5,388062.71875,10,161.433569570446,161.433569570446,189.448689560456,14.6684823869063,1,137.108942471518
"717",20302,1273612.5,388404.46875,10,750.445679539554,979.521264589976,122.448823512926,5.46958005767888,0,NA
"718",20303,1273872.5,388405.5625,9,200.175313896554,200.175313896554,175.745733578268,12.6874236617257,1,136.560866161879
"719",20304,1274129.875,388400.15625,9,140.108986094064,140.108986094064,176.192398902944,15.1843741010473,1,148.110411839824
"720",20305,1274390.5,388387.71875,6,60.6049697754671,60.6049697754671,120,19.0534142332075,1,125.842155398611
"721",20306,1274647.875,388381.75,3,34.6263780013939,34.6263780013939,60,17.8241323461657,1,139.64892594946
"722",20307,1274912.375,388374.71875,16,337.670762116951,1024.89751726821,225.844118156435,11.073730986839,1,124.842215633602
"723",20308,1272867.875,388763.5,19,572.78164233728,2405.38632274065,180.12494134956,7.59326727542688,0,NA
"724",20309,1273126.375,388754.3125,19,1480.43461088718,1480.43461088718,245.537931034679,5.51443455564015,0,NA
"725",20310,1273379.875,388747.28125,9,856.299495582919,856.299495582919,87.977464761723,4.34019440895725,1,99.9005808600229
"726",20311,1273646,388736.46875,9,94.2069921226898,94.2069921226898,180,18.7167737058057,1,137.869498379861
"727",20312,1273901.75,388734.84375,3,120.273514807072,120.273514807072,45.7754138833996,8.35348013838491,0,NA
"728",20313,1274161.875,388725.125,8,129.354125062839,129.354125062839,151.244721460378,14.6415237966285,1,119.588365675397
"729",20314,1274423,388716.46875,5,65.4040482206928,65.4040482206928,100,16.7430275106796,0,NA
"730",20315,1274678.75,388708.90625,5,493.862766274249,493.862766274249,62.8111578757765,4.82893726371947,1,143.375531753669
"731",20316,1274944.25,388701.3125,8,88.4887936650044,88.4887936650044,160,18.207577194565,1,148.30196393989
"732",20317,1272614.75,389105.78125,16,424.324104771301,424.324104771301,285.359956957669,11.1041154741362,0,NA
"733",20318,1272879.75,389094.96875,15,439.686497515154,439.686497515154,285.372451092625,10.9086438794322,1,119.521240320785
"734",20319,1273135.5,389090.65625,9,293.510133434783,293.510133434783,169.576740974533,10.2921924463163,0,NA
"735",20320,1273402.125,389079.84375,8,359.605550195486,359.605550195486,136.804594024123,8.35167246056584,1,135.425434540607
"736",20321,1273658.375,389067.9375,6,90.069897014676,90.069897014676,120,15.6292124917194,1,121.520321655745
"737",20322,1273917.375,389064.15625,3,31.7101108249023,31.7101108249023,60,18.6257191934013,1,171.845565267173
"738",20323,1274174.75,389057.65625,8,63.6590654385487,63.6590654385487,160,21.4667435416341,1,131.124457291792
"739",20324,1274443,389046.3125,3,31.5755156166574,31.5755156166574,60,18.6653743920998,1,141.502158080929
"740",20325,1274695.5,389035.5,9,156.974573873482,156.974573873482,175.30531532107,14.3093264467794,1,135.329430261556
"741",20326,1274956.625,389025.75,6,104.864440915973,104.864440915973,108.774006272834,13.7906502780615,1,131.935020114102
"742",20327,1275217.875,389020.34375,4,99.8905997201462,99.8905997201462,80,12.1176663138439,1,98.1571617596317
"743",20328,1275474.75,389014.40625,8,702.99537492222,1390.22213007348,40.1374354845157,3.23545141193312,1,117.025857605881
"744",20329,1272632.625,389438.34375,12,250.533714557894,250.533714557894,239.003579268039,13.2252965670766,1,121.652236831691
"745",20330,1272895.5,389429.6875,8,149.039886235179,149.039886235179,159.493974065061,14.0073890232169,1,139.254109673642
"746",20331,1273150.125,389421.5625,9,152.042207181936,152.042207181936,180,14.7329758043505,1,135.531512899353
"747",20332,1273405.375,389416.15625,2,13.2015658816946,13.2015658816946,40,23.569674116305,1,125.054013101147
"748",20333,1273670.25,389404.25,4,46.7603140172847,46.7603140172847,80,17.7109798871151,1,106.644212414284
"749",20334,1273932.5,389396.15625,4,24.3666813753662,24.3666813753662,80,24.5348330521308,0,NA
"750",20335,1274195.375,389387.5,11,213.712069050733,213.712069050733,196.382934461023,12.9799689625559,0,NA
"751",20336,1274452.25,389380.46875,8,60.9703258366007,60.9703258366007,160,21.9349697189199,1,116.579928499632
"752",20337,1274720.375,389369.65625,5,37.7034368448026,37.7034368448026,100,22.0518909352379,1,140.899662414328
"753",20338,1274968,389365.34375,13,168.204175310515,168.204175310515,260,16.8346694665953,1,124.507448358572
"754",20339,1275230.875,389353.4375,13,322.152836135459,551.22842118588,201.083852738208,10.6977864725369,1,138.541822457187
"755",20340,1275501.25,389344.25,13,618.180304318908,1076.33147441975,180.099953079648,7.30862238416556,2,124.2422465088
"756",20341,1272378.5,389763.3125,10,221.664814934051,221.664814934051,197.10447075473,12.7683906686138,1,146.305654587511
"757",20342,1272639.125,389754.65625,10,108.184046763875,108.184046763875,200,18.410674184333,1,151.179807796229
"758",20343,1272906.75,389745.46875,11,387.862248560521,387.862248560521,186.587492247871,9.39158328749091,1,118.031124301273
"759",20344,1273163.125,389738.4375,8,148.671748152421,148.671748152421,159.003579268039,14.0031432675902,1,131.987114744736
"760",20347,1273941.25,389711.9375,11,76.715378504033,76.715378504033,220,22.9301254212999,1,144.350462385993
"761",20348,1274217.5,389705.4375,4,27.8819947069291,27.8819947069291,80,22.9360897390441,1,152.281062989581
"762",20349,1274473.25,389694.09375,12,258.762682031191,258.762682031191,216.273610780158,12.3790480716293,1,127.946788296927
"763",20350,1274736.625,389687.59375,6,56.4020231450638,56.4020231450638,120,19.7505678996234,1,131.089951703808
"764",20351,1274987.5,389680.5625,8,50.1250732722083,508.276243373051,120,20.9507424786999,0,NA
"765",20352,1275251.375,389669.21875,12,190.369087833565,419.444672883987,220,14.5562475168878,1,132.571475065463
"766",20353,1275515.75,389662.1875,17,350.147604291498,1724.60111459403,200.199906159296,10.2386491460294,1,99.7208657715678
"767",20354,1275762.875,389654.0625,11,113.926316904502,343.001901954924,200,17.9406954929221,1,105.8615025984
"768",20356,1272118.75,389454.84375,7,916.302340201685,916.302340201685,50.6074936391782,3.18217692782787,0,NA
"769",20357,1272369.875,389444.28125,7,409.443777578151,409.443777578151,96.0206045472994,6.55724463028432,1,130.608263774661
"770",20358,1269295,387565.40625,5,114.610536170771,114.610536170771,100,12.6480633956746,1,123.499880384822
"771",20359,1269559,387558.875,6,152.405769027219,152.405769027219,120,12.0150677917941,1,122.521761767764
"772",20377,1269497.75,386226.9375,19,1934.54632591297,1934.54632591297,243.616984723643,4.80507887096994,1,108.214679021346
"773",20384,1269818.5,387547.6875,15,776.523534996908,776.523534996908,285.587988389838,8.21162225561854,1,125.266252917186
"774",20385,1270074,387544.1875,7,69.3489003452578,527.5000704461,100,16.2598493098635,1,86.317566868338
"775",20386,1269544.875,387209.8125,9,292.630392626154,292.630392626154,148.305462742762,9.6395145901084,1,120.017371650145
"776",20387,1269797.875,387198.9375,1,0,229.075585050421,0,NA,0,NA
"777",20388,1270057.25,387192.15625,13,464.817928286615,464.817928286615,239.056665872379,9.71058288558109,1,114.350653642888
"778",20389,1270321.125,387184.59375,9,253.992813090187,253.992813090187,161.218164688985,10.7877923480013,0,NA
"779",20390,1269511.125,386878.1875,6,178.857824769354,407.933409819775,100,10.1247039591102,0,NA
"780",20391,1269767.125,386869.625,12,270.941113122675,270.941113122675,225.500529445146,12.3530054620052,0,NA
"781",20392,1270022.625,386864.5,8,211.000429691959,211.000429691959,147.808834347485,11.3329985195869,1,124.403538046174
"782",20393,1270288.625,386854.21875,10,523.298106953781,523.298106953781,170.620014712579,7.73173056884294,0,NA
"783",20394,1270544.875,386846.65625,8,194.202539335851,423.278124386272,125.250660215249,10.8742387911319,1,119.8417885665
"784",20395,1269512.25,386552.5625,9,208.936411754747,208.936411754747,169.795401805485,12.2065294262559,0,NA
"785",20396,1269774.625,386543.03125,15,512.521722694892,512.521722694892,258.613097142997,9.61845738023078,0,NA
"786",20397,1270029.625,386537.90625,5,144.332847611943,144.332847611943,100,11.2707733342965,0,NA
"787",20398,1269755.75,386215.875,12,559.740695887149,559.740695887149,209.092579775766,8.27584169510062,0,NA
"788",20399,1270016.125,386214.53125,11,286.76942089183,286.76942089183,191.069790101772,11.0526368135739,1,85.425176609484
"789",20400,1270282.625,386205.875,12,548.304420412951,777.380005463373,177.207533898895,7.69779822508418,0,NA
"790",20401,1270536.25,386196.6875,7,118.857314209077,118.857314209077,128.774006272834,14.0941033978298,0,NA
"791",20402,1270801.25,386189.65625,15,454.401150338747,1828.85466064127,149.089447221932,7.75604012254419,1,88.39363068216
"792",20404,1269480.375,385869.1875,16,1211.24941444977,1440.32499950019,203.385843226957,5.54855475280651,1,117.776715196257
"793",20405,1269744.875,385850.90625,9,249.993023546209,249.993023546209,164.144915802422,10.9720070764962,1,122.477931843644
"794",20406,1270000.375,385837.65625,7,92.742960304811,92.742960304811,140,16.6364188752536,0,NA
"795",20407,1270268.125,385822.5,14,407.216669697049,407.216669697049,245.569247187404,10.515030127912,1,106.55204659559
"796",20408,1270528.75,385806.84375,14,311.103159711977,311.103159711977,262.208311415024,12.431035929818,1,104.744277341972
"797",20409,1270791,385790.0625,21,828.876327187503,1057.95191223792,316.104899550585,8.36194008435443,1,120.066451867806
"798",20412,1269736.875,385563.25,13,432.286550936159,1119.51330608742,157.03573954325,8.16111872425141,0,NA
"799",20413,1269990.125,385552.15625,9,467.788578069985,467.788578069985,154.315141656586,7.77706573910417,0,NA
"800",20414,1270258.875,385548.375,5,367.172547036833,367.172547036833,76.6421877613592,6.18635946291712,0,NA
"801",20415,1270517.875,385540.8125,8,376.457789394242,376.457789394242,159.990615929561,8.827249809137,1,109.438758194722
"802",20416,1270771,385532.6875,8,370.272900870105,370.272900870105,137.004517675082,8.23650157174585,1,127.139626589926
"803",20417,1271035.875,385526.75,10,244.861198071475,473.936783121896,155.945639737564,10.8059496337583,0,NA
"804",20418,1271292.75,385519.71875,12,268.192834158349,268.192834158349,237.535504941489,12.7431556519313,0,NA
"805",20422,1270185.875,385185.53125,15,467.759539520481,467.759539520481,246.400080223531,9.8275531586521,1,116.090994835304
"806",20423,1270446.5,385173.65625,4,35.1111786010076,35.1111786010076,80,20.4389506650169,1,108.917098049858
"807",20424,1270712,385161.75,13,1546.34940132145,1546.34940132145,193.768496313818,4.79318371501228,1,114.888318134654
"808",20425,1270966.125,385147.6875,12,271.958246345149,271.958246345149,236.192398902944,12.6188026520161,1,119.880220212406
"809",20426,1271225.75,385142.28125,7,205.921634913403,205.921634913403,115.383403664545,10.1357756711348,1,121.883937594212
"810",20427,1271486.375,385125.53125,13,1030.8401327269,2634.36922807985,14.2807787630158,1.59373676901523,0,NA
"811",20430,1270230.75,384893,11,1002.23279658712,1689.45955173839,77.3699711225448,3.76216828576809,1,121.079762786779
"812",20431,1270494.625,384885.96875,3,4.67720650156804,462.828376602411,20,28,0,NA
"813",20432,1270747.125,384876.78125,11,367.152241109261,367.152241109261,184.682163605529,9.60341487236211,1,117.144435943564
"814",20433,1271006.75,384871.375,3,69.2413573394473,69.2413573394473,50.148361117991,11.5234332834755,0,NA
"815",20434,1271270,384865.4375,15,397.945339033523,1772.39884933605,160.012494134956,8.58621070868404,0,NA
"816",20435,1271530.125,384856.78125,8,234.761365126903,234.761365126903,142.305154430155,10.5422499344077,1,121.770273607256
"817",20441,1270223.75,384558.84375,11,366.741921738371,366.741921738371,204.732126676131,10.1169365567219,1,103.167583004394
"818",20442,1270478.375,384551.8125,20,676.779526676409,676.779526676409,342.248890415186,9.62905625807872,1,106.907190924338
"819",20443,1270736.375,384543.71875,8,139.858049750118,139.858049750118,145.7754138834,13.8240314595285,0,NA
"820",20444,1270992.125,384536.125,10,155.806219694765,155.806219694765,197.10447075473,15.2297280421146,1,106.597074522249
"821",20445,1271253.25,384527.46875,6,249.222759126602,249.222759126602,91.1385078440296,8.18829372359408,0,NA
"822",20446,1271514.5,384519.90625,8,406.960479856241,406.960479856241,123.329673496545,7.45407878010544,1,101.072556838084
"823",20451,1269946.375,384246.84375,8,508.10231682171,1195.32907197297,76.242375442768,5.24516226017437,0,NA
"824",20452,1270211.875,384238.1875,10,186.63041732708,415.706002377501,172.793994194919,13.0289498992295,0,NA
"825",20453,1270464.875,384228.46875,8,139.574568323397,139.574568323397,160,14.4975011049523,1,113.685466455588
"826",20458,1270192,383906.0625,10,617.641657694408,617.641657694408,151.310315668897,6.70196699219414,1,99.7094807192733
"827",20459,1270449.5,383899.9375,6,166.207704975094,166.207704975094,120,11.5053902098409,0,NA
"828",20460,1270579,387181.34375,9,690.759532968068,690.759532968068,131.557074834277,5.90921737961439,1,113.020775081033
"829",20461,1270807.125,386841.25,14,628.603503231197,628.603503231197,242.533172393102,8.41072592426419,1,122.607410825406
"830",20462,1270302.625,386533.03125,17,978.707265061096,1207.78285011152,241.87095630199,6.73134361626426,1,111.689936594915
"831",20463,1270549.75,386522.75,16,465.209978244931,2297.8146586483,106.893625492737,6.49064264439698,0,NA
"832",20464,1270810.375,386520.0625,19,299.414261034697,3048.32128163975,120.612195121179,8.59400645891096,0,NA
"833",20472,1269923.625,385203.375,1,9.64347113012318,9.64347113012318,20,19.5,1,116.459218892414
"834",20480,1269953.875,384565.875,14,509.204493737752,509.204493737752,237.819733042515,9.25367272381278,1,114.717827897205
"835",20481,1269682.75,384253.59375,13,461.293955710108,461.293955710108,221.115061137154,9.37468289757006,1,107.067882827173
"836",20482,1271934,384841.09375,7,266.849203818614,266.849203818614,99.7938198347815,8.28047353469679,0,NA
"837",20483,1271689.625,385173.09375,8,104.576946177638,104.576946177638,160,16.7485926262996,1,118.784634122337
"838",20484,1271948.625,385165.53125,7,383.03287715109,383.03287715109,115.3896372628,7.43193125103254,0,NA
"839",20485,1271442.5,385513.21875,16,668.645393098969,668.645393098969,297.257496969496,9.02827513758498,1,113.634042563657
"840",20486,1271188.875,385851.71875,9,154.272291069912,154.272291069912,178.041530876428,14.5463154430656,1,102.646895729643
"841",20487,1271449,385841.4375,2,35.773039029247,35.773039029247,40,14.3181986447149,0,NA
"842",20488,1271213.75,386180.46875,12,908.54466629141,908.54466629141,188.252349199977,6.16358467278118,1,88.9677288969604
"843",20489,1271228.375,386507.0625,12,593.278011380218,593.278011380218,191.525812558442,7.69344469949533,0,NA
"844",20490,1271229.5,386836.90625,14,542.94707415564,772.022659206061,196.407882323267,8.1439859141732,1,121.547719703059
"845",20491,1271504.75,387159.71875,14,546.485101993161,1233.71185714442,150.941684810806,7.11625888465669,0,NA
"846",20492,1270490.25,387538.21875,5,176.919665684455,176.919665684455,85.4193175679319,9.40862804123549,0,NA
"847",20493,1270751,387531.75,5,108.02758953662,108.02758953662,100,13.0277364144549,1,143.09763429327
"848",20494,1271007.25,387523.625,7,505.619850297517,505.619850297517,98.7255712960457,5.98327653850116,1,127.703409896463
"849",20495,1271523.625,387506.875,7,495.729695608214,495.729695608214,105.581727853137,6.24896684978058,0,NA
"850",20497,1271535,387834.53125,10,286.461878571206,286.461878571206,196.573456549879,11.2167057019238,0,NA
"851",20499,1271536.625,388161.15625,8,289.602557099342,289.602557099342,135.092901557596,9.24807566971388,1,191.479517893758
"852",20500,1271793,388150.59375,2,52.6319176981459,52.6319176981459,40,11.8043398481186,0,NA
"853",20502,1271793,388460.875,7,36.1798352208361,723.4065903721,80,20.1348318500171,1,115.899384553488
"854",20503,1271826.875,388792.59375,2,69.1068672634748,69.1068672634748,33.6061129670572,9.44245327167941,0,NA
"855",20505,1272096.625,389115.96875,NA,NA,NA,NA,NA,NA,NA
"856",20506,1273837.375,387085.65625,9,580.98677829358,580.98677829358,170.835525071347,7.34247158868659,1,138.173551184559
"857",20510,1273611.875,387441.4375,10,286.396903595134,286.396903595134,174.624371496747,10.5731544117928,1,121.321760739693
"858",20511,1273866,387433.875,8,426.622575794096,426.622575794096,130.313894936935,7.48358596617314,1,149.818426110297
"859",20512,1274124,387430.625,3,262.699000588134,262.699000588134,52.0068636926923,6.02472776665595,0,NA
"860",20515,1273094.375,387789.65625,11,410.835657071084,410.835657071084,193.806019126353,9.30006259313986,1,142.0808194683
"861",20516,1273354.5,387783.71875,11,253.266210235065,253.266210235065,213.606112967057,12.4352499345383,1,134.908421276415
"862",20517,1273642.75,387772.90625,4,28.5928040925103,28.5928040925103,80,22.6492030391159,1,122.045962766721
"863",20518,1273878.5,387766.40625,7,201.398477062142,201.398477062142,124.769622550221,10.6576792424093,1,118.161168980032
"864",20519,1274137,387756.6875,12,427.945076561559,427.945076561559,219.440847053053,9.69618792781817,1,126.25005125451
"865",20520,1274394.875,387751.8125,12,480.982203180358,480.982203180358,222.889255239347,9.21756839372103,1,137.006061266354
"866",20523,1272569.875,388129.78125,14,794.078609773489,794.078609773489,219.568938874796,7.12016419164099,1,146.887667597747
"867",20524,1272832.75,388116.25,13,397.528967581858,397.528967581858,228.670902721002,10.2696908124415,1,149.263208959028
